id,isbn,stock,authors,publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
9834,60931809,27,Simon Winchester,2001,The Map That Changed the World: William Smith and the Birth of Modern Geology,eng,3.81,9131,158,597,2684,3817,2532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9835,553582798,21,Sara Donati,2002,Lake in the Clouds,eng,4.31,9223,43,128,1239,3962,4810,https://images.gr-assets.com/books/1367533032m/72855.jpg,https://images.gr-assets.com/books/1367533032s/72855.jpg
9836,,9,T.M. Frazier,2015,,eng,4.39,18258,178,434,2009,5479,10667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9837,525426035,24,Andrew  Smith,2014,Grasshopper Jungle,eng,3.66,11890,752,1360,3093,4229,3643,https://images.gr-assets.com/books/1373059909m/18079719.jpg,https://images.gr-assets.com/books/1373059909s/18079719.jpg
9838,60827874,5,"Perry Moore, Andrew Adamson, C.S. Lewis",2005,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion",en-US,4.48,7328,44,84,780,1815,4630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9839,041330860X,35,Jean Anouilh,1944,Antigone,,3.8,10449,271,1022,3380,4282,3700,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9840,,6,Barbara Taylor Sissel,2015,,,3.52,7668,234,876,2942,2979,1360,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9841,380815923,55,Joanne Harris,1999,Blackberry Wine,en-US,3.78,9558,163,755,3215,4220,2754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9842,1250058902,12,Brandon Stanton,2015,Humans of New York: Stories,eng,4.5,12527,191,211,901,3231,8318,https://images.gr-assets.com/books/1430176879m/24019187.jpg,https://images.gr-assets.com/books/1430176879s/24019187.jpg
9843,439858054,43,John Marsden,1999,The Other Side of Dawn,,4.21,10443,47,265,1895,4448,5027,https://images.gr-assets.com/books/1331588583m/71867.jpg,https://images.gr-assets.com/books/1331588583s/71867.jpg
9844,,13,Marie Lu,2012,Life Before Legend,eng,4.02,13933,234,619,3205,4786,5412,https://images.gr-assets.com/books/1358952957m/17235347.jpg,https://images.gr-assets.com/books/1358952957s/17235347.jpg
9845,345533232,22,Maya Banks,2012,Never Seduce a Scot,eng,4.19,15968,222,566,2727,6442,7918,https://images.gr-assets.com/books/1328116176m/13360101.jpg,https://images.gr-assets.com/books/1328116176s/13360101.jpg
9846,6640613,41,Judith Kerr,1968,The Tiger Who Came to Tea,,4.23,10229,172,417,1741,3030,5605,https://images.gr-assets.com/books/1369858732m/1099097.jpg,https://images.gr-assets.com/books/1369858732s/1099097.jpg
9847,307720659,18,Suki Kim,2014,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite",,3.85,8164,145,523,2526,4328,2480,https://images.gr-assets.com/books/1405292426m/20685373.jpg,https://images.gr-assets.com/books/1405292426s/20685373.jpg
9848,671578855,21,Lois McMaster Bujold,1999,A Civil Campaign,eng,4.43,11823,33,152,1305,4124,7188,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9849,385327900,48,"Joan Aiken, Pat Marriott",1962,The Wolves of Willoughby Chase ,,4.08,13463,193,581,2901,5305,5763,https://images.gr-assets.com/books/1441688212m/36638.jpg,https://images.gr-assets.com/books/1441688212s/36638.jpg
9850,,8,Andy Weir,2009,The Egg,eng,4.13,10238,212,408,1608,3678,4379,https://images.gr-assets.com/books/1431492647m/17563539.jpg,https://images.gr-assets.com/books/1431492647s/17563539.jpg
9851,1421513242,19,"Matsuri Hino, Tomo Kimura",2006,ヴァンパイア騎士 3 ,eng,4.27,13327,170,478,2146,3464,7301,https://images.gr-assets.com/books/1317879553m/784222.jpg,https://images.gr-assets.com/books/1317879553s/784222.jpg
9852,752858653,67,Robert Ludlum,1971,The Scarlatti Inheritance,,3.82,9934,80,505,3172,4342,2533,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9853,1596430699,11,Nick Bruel,2005,Bad Kitty,en-US,4.18,10884,243,492,1884,2774,5620,https://images.gr-assets.com/books/1403422027m/690955.jpg,https://images.gr-assets.com/books/1403422027s/690955.jpg
9854,743225740,27,Anita Diamant,2005,The Last Days of Dogtown,,3.39,8216,313,1215,3632,3286,1175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9855,60874198,22,Alex Flinn,2008,A Kiss in Time,en-US,3.77,15684,386,1493,4944,6108,4958,https://images.gr-assets.com/books/1355870076m/5266667.jpg,https://images.gr-assets.com/books/1355870076s/5266667.jpg
9856,679824243,53,"Mary Pope Osborne, Salvatore Murdocca",2013,,eng,3.86,12551,310,940,3588,3585,4633,https://images.gr-assets.com/books/1403192895m/268955.jpg,https://images.gr-assets.com/books/1403192895s/268955.jpg
9857,1573225053,38,"Jack Kerouac, Joyce Johnson",1958,Desolation Angels,en-US,3.92,8861,104,467,2345,3400,2856,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9858,9649007903,18,سهراب سپهری,1977,هشت کتاب: مرگِ رنگ. زندگیِ خواب‌ه. آوارِ آفتاب. شرقِ اندوه. صدای پای آب. مسافر. حجمِ سبز. ما هیچ، ما نگاه,per,4.08,4769,110,276,1052,1692,2380,https://images.gr-assets.com/books/1485890816m/383196.jpg,https://images.gr-assets.com/books/1485890816s/383196.jpg
9859,1516865871,10,Hugh Howey,2015,Beacon 23: The Complete Novel,eng,3.9,5140,84,491,2423,4289,2622,https://images.gr-assets.com/books/1444683708m/26771521.jpg,https://images.gr-assets.com/books/1444683708s/26771521.jpg
9860,752837214,34,Larry McMurtry,1966,The Last Picture Show,eng,3.95,9727,126,479,2492,4656,3319,https://images.gr-assets.com/books/1344275927m/50051.jpg,https://images.gr-assets.com/books/1344275927s/50051.jpg
9861,142408654,29,Eva Ibbotson,1981,A Countess Below Stairs,en-US,3.88,14422,336,1090,3934,5764,5095,https://images.gr-assets.com/books/1311649247m/714569.jpg,https://images.gr-assets.com/books/1311649247s/714569.jpg
9862,307397874,77,Kazuo Ishiguro,2009,Nocturnes: Five Stories of Music and Nightfall,eng,3.4,8729,250,1413,4480,3771,1329,https://images.gr-assets.com/books/1320430211m/4772110.jpg,https://images.gr-assets.com/books/1320430211s/4772110.jpg
9863,1857984986,51,Harry Harrison,1961,The Stainless Steel Rat,eng,3.93,10285,106,528,2791,4447,3365,https://images.gr-assets.com/books/1328073906m/64394.jpg,https://images.gr-assets.com/books/1328073906s/64394.jpg
9864,140297995,47,"W.G. Sebald, Anthea Bell",2001,Austerlitz,en-GB,4.04,8267,301,604,1681,3133,4158,https://images.gr-assets.com/books/1327920142m/88442.jpg,https://images.gr-assets.com/books/1327920142s/88442.jpg
9865,1401918743,22,"Esther Hicks, Jerry Hicks",2006,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness",,4.24,8099,156,343,1287,2260,4488,https://images.gr-assets.com/books/1418105485m/2505836.jpg,https://images.gr-assets.com/books/1418105485s/2505836.jpg
9866,312933525,40,Jeffrey Archer,1988,A Twist in the Tale,en-US,3.85,8978,92,415,2725,3942,2434,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9867,689821816,10,Sharon M. Draper,2006,Copper Sun,eng,4.3,9795,107,312,1313,3178,5341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9868,517086034,33,Anne McCaffrey,1990,,eng,4.02,12760,100,714,3100,4708,5156,https://images.gr-assets.com/books/1358551536m/61938.jpg,https://images.gr-assets.com/books/1358551536s/61938.jpg
9869,,37,Lisa Kleypas,1993,Then Came You,eng,3.99,17171,190,779,4076,7318,6046,https://images.gr-assets.com/books/1417410330m/114170.jpg,https://images.gr-assets.com/books/1417410330s/114170.jpg
9870,60892056,31,Erin Hunter,2007,,,4.27,13323,110,519,2267,3753,7480,https://images.gr-assets.com/books/1363489306m/1231511.jpg,https://images.gr-assets.com/books/1363489306s/1231511.jpg
9871,380712040,36,James Lee Burke,1989,Black Cherry Blues,en-US,4.17,9658,67,217,1772,4322,4170,https://images.gr-assets.com/books/1314479487m/55019.jpg,https://images.gr-assets.com/books/1314479487s/55019.jpg
9872,,45,Laura  Barnett,2015,The Versions of Us,eng,3.57,8477,382,1170,3457,4250,2087,https://images.gr-assets.com/books/1423155390m/24480276.jpg,https://images.gr-assets.com/books/1423155390s/24480276.jpg
9873,545208874,13,Kazu Kibuishi,2011,,eng,4.39,11957,80,223,1376,3727,6831,https://images.gr-assets.com/books/1422047373m/10537195.jpg,https://images.gr-assets.com/books/1422047373s/10537195.jpg
9874,60959681,32,Gary Zukav,1979,The Dancing Wu Li Masters: An Overview of the New Physics,en-US,4.02,7739,184,397,1691,2931,3200,https://images.gr-assets.com/books/1410138626m/64794.jpg,https://images.gr-assets.com/books/1410138626s/64794.jpg
9875,425200280,8,Johanna Edwards,2005,The Next Big Thing,,3.68,8907,301,768,2753,2769,2363,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9876,670076082,22,Melina Marchetta,2011,Froi of the Exiles,eng,4.3,12775,259,453,1657,4221,7625,https://images.gr-assets.com/books/1306866851m/10165727.jpg,https://images.gr-assets.com/books/1306866851s/10165727.jpg
9877,,46,Roger Zelazny,1985,Trumps of Doom,eng,4.06,11282,67,446,2595,4333,4357,https://images.gr-assets.com/books/1418027077m/536790.jpg,https://images.gr-assets.com/books/1418027077s/536790.jpg
9878,62183591,52,Dan Ariely,2012,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,eng,3.91,8423,142,449,2282,4014,2759,https://images.gr-assets.com/books/1331070373m/13426114.jpg,https://images.gr-assets.com/books/1331070373s/13426114.jpg
9879,039915731X,53,"Tom Clancy, Mark Greaney",2011,Locked On,eng,3.99,7974,126,406,2059,4193,3192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9880,385741774,17,Lauren Morrill,2012,Meant to Be,eng,3.72,13803,456,1211,4120,4964,3837,https://images.gr-assets.com/books/1331322901m/11721314.jpg,https://images.gr-assets.com/books/1331322901s/11721314.jpg
9881,440863686,40,"Jacqueline Wilson, Nick Sharratt",1999,The Illustrated Mum,eng,3.74,10763,290,977,3319,3554,3201,https://images.gr-assets.com/books/1320392229m/511684.jpg,https://images.gr-assets.com/books/1320392229s/511684.jpg
9882,1481422340,24,Scott Westerfeld,2014,Afterworlds,eng,3.72,13813,595,1306,3785,5349,4019,https://images.gr-assets.com/books/1396118779m/18367581.jpg,https://images.gr-assets.com/books/1396118779s/18367581.jpg
9883,670026476,26,Charlie Lovett,2013,The Bookman’s Tale,eng,3.74,10154,222,804,3418,5097,2561,https://images.gr-assets.com/books/1360573276m/16158563.jpg,https://images.gr-assets.com/books/1360573276s/16158563.jpg
9884,5080039159,32,"Aleksandr Griboyedov, Александр Сергеевич Грибоедов",1825,Горе от ума ,rus,4.13,9287,159,553,1674,2791,4513,https://images.gr-assets.com/books/1342993233m/97390.jpg,https://images.gr-assets.com/books/1342993233s/97390.jpg
9885,1439180962,53,Mary Higgins Clark,2011,I'll Walk Alone,en-US,3.78,9794,220,849,3365,4366,3091,https://images.gr-assets.com/books/1327879369m/8682579.jpg,https://images.gr-assets.com/books/1327879369s/8682579.jpg
9886,545310032,11,Wendy Mass,2011,,eng,4.25,10160,112,354,1622,3572,5469,https://images.gr-assets.com/books/1302009711m/10473214.jpg,https://images.gr-assets.com/books/1302009711s/10473214.jpg
9887,307381269,21,"Howard Dully, Charles Fleming",2007,My Lobotomy,eng,3.7,8068,142,788,2979,3585,2121,https://images.gr-assets.com/books/1320449273m/503248.jpg,https://images.gr-assets.com/books/1320449273s/503248.jpg
9888,307237907,11,Karen Harper,1983,Passion's Reign,eng,4.04,8514,129,345,1859,3309,3286,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9889,,15,Emma Chase,2015,Overruled,eng,3.83,16931,621,1129,4045,6697,5175,https://images.gr-assets.com/books/1417712844m/22923997.jpg,https://images.gr-assets.com/books/1417712844s/22923997.jpg
9890,425098605,58,Dean Koontz,1977,The Vision,eng,3.79,10682,169,824,3533,3605,3313,https://images.gr-assets.com/books/1350747881m/481335.jpg,https://images.gr-assets.com/books/1350747881s/481335.jpg
9891,9684114737,24,José Emilio Pacheco,1981,Las batallas en el desierto,spa,4.1,8509,105,383,1670,3606,3749,https://images.gr-assets.com/books/1304602212m/1365225.jpg,https://images.gr-assets.com/books/1304602212s/1365225.jpg
9892,749908904,45,J.D. Robb,2008,Salvation in Death,eng,4.26,14153,43,305,2544,6100,7582,https://images.gr-assets.com/books/1328026886m/2494204.jpg,https://images.gr-assets.com/books/1328026886s/2494204.jpg
9893,,11,Emery Lord,2014,Open Road Summer,eng,3.91,5017,271,674,2663,4002,3798,https://images.gr-assets.com/books/1405104324m/16081202.jpg,https://images.gr-assets.com/books/1405104324s/16081202.jpg
9894,074341196X,25,Iain M. Banks,1998,Inversions,,3.9,9068,76,452,2784,4691,2801,https://images.gr-assets.com/books/1288930844m/12017.jpg,https://images.gr-assets.com/books/1288930844s/12017.jpg
9895,,7,Ilsa Madden-Mills,2015,Dirty English,eng,3.95,16115,332,891,3473,6167,5367,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9896,385669852,41,Alice LaPlante,2011,Turn of Mind,,3.65,10954,290,1027,3857,5253,2315,https://images.gr-assets.com/books/1320547877m/9639197.jpg,https://images.gr-assets.com/books/1320547877s/9639197.jpg
9897,1416927247,22,Robert Muchamore,2006,Divine Madness,eng,4.17,9640,77,378,1861,3729,4649,https://images.gr-assets.com/books/1283561989m/655601.jpg,https://images.gr-assets.com/books/1283561989s/655601.jpg
9898,758272820,13,Brigid Kemmerer,2012,Spark,en-US,4.16,13537,205,494,2396,5058,6316,https://images.gr-assets.com/books/1329524396m/12977172.jpg,https://images.gr-assets.com/books/1329524396s/12977172.jpg
9899,1442397144,32,Angela Duckworth,2016,"Grit: Passion, Perseverance, and the Science of Success",eng,4.08,7971,303,657,3023,6540,6600,https://images.gr-assets.com/books/1458533580m/25813921.jpg,https://images.gr-assets.com/books/1458533580s/25813921.jpg
9900,,2,Chuck Palahniuk,2004,Guts,eng,3.93,10300,384,701,2047,3302,3898,https://images.gr-assets.com/books/1273235556m/6395833.jpg,https://images.gr-assets.com/books/1273235556s/6395833.jpg
9901,446562424,53,Scott Turow,2005,Innocent,eng,3.9,9827,120,499,2731,4842,2985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9902,143038389,22,Craig Johnson,2006,Death Without Company,eng,4.23,9114,17,106,1469,5293,4289,https://images.gr-assets.com/books/1349807862m/236862.jpg,https://images.gr-assets.com/books/1349807862s/236862.jpg
9903,184416294X,28,Dan Abnett,2006,Horus Rising,eng,4.17,9152,55,244,1540,4120,3880,https://images.gr-assets.com/books/1414166935m/625603.jpg,https://images.gr-assets.com/books/1414166935s/625603.jpg
9904,,12,Laura Kaye,2013,Hard As It Gets,eng,4.01,12205,321,678,2902,5919,5297,https://images.gr-assets.com/books/1381840319m/18680106.jpg,https://images.gr-assets.com/books/1381840319s/18680106.jpg
9905,312263996,45,Paul Auster,1999,Timbuktu,eng,3.66,8272,240,916,2828,3502,2102,https://images.gr-assets.com/books/1355142497m/449.jpg,https://images.gr-assets.com/books/1355142497s/449.jpg
9906,1421501929,16,Bisco Hatori,1999,桜蘭高校ホスト部 4,eng,4.45,11280,53,191,1264,2942,6942,https://images.gr-assets.com/books/1416398307m/1087207.jpg,https://images.gr-assets.com/books/1416398307s/1087207.jpg
9907,316020729,32,Anita Shreve,2010,Rescue,eng,3.3,10993,331,1768,5396,3729,1193,https://images.gr-assets.com/books/1289520228m/7914058.jpg,https://images.gr-assets.com/books/1289520228s/7914058.jpg
9908,156421356,105,Max Frisch,1957,Homo faber: Ein Bericht,eng,3.75,9401,454,1109,2883,4264,3387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9909,545812542,27,Alex Gino,2015,George,eng,4.01,13093,387,518,2657,5726,4930,https://images.gr-assets.com/books/1423358952m/24612624.jpg,https://images.gr-assets.com/books/1423358952s/24612624.jpg
9910,394726251,28,Daniel J. Boorstin,1983,The Discoverers: A History of Man's Search to Know His World and Himself,,4.12,9117,115,365,1707,3375,3890,https://images.gr-assets.com/books/1321817832m/714380.jpg,https://images.gr-assets.com/books/1321817832s/714380.jpg
9911,345424646,37,Terry Brooks,1998,A Knight of the Word ,en-US,4.04,10745,83,472,2588,4549,4299,https://images.gr-assets.com/books/1403811542m/420496.jpg,https://images.gr-assets.com/books/1403811542s/420496.jpg
9912,043977733X,11,"Ellen Levine, Kadir Nelson",2007,,eng,4.46,11204,79,182,1113,3045,6928,https://images.gr-assets.com/books/1328867106m/315882.jpg,https://images.gr-assets.com/books/1328867106s/315882.jpg
9913,,19,Tillie Cole,2016,A Thousand Boy Kisses,eng,4.29,10586,440,708,1604,2816,8317,https://images.gr-assets.com/books/1453299050m/25912358.jpg,https://images.gr-assets.com/books/1453299050s/25912358.jpg
9914,312651201,24,Iris Johansen,2011,,en-US,4.08,11020,218,561,2213,4090,5003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9915,553807188,43,Linwood Barclay,2011,The Accident,eng,3.93,9638,128,541,2619,4968,3303,https://images.gr-assets.com/books/1320390347m/10196362.jpg,https://images.gr-assets.com/books/1320390347s/10196362.jpg
9916,812998251,42,Sophie Kinsella,2015,Shopaholic to the Rescue,eng,3.55,8168,277,1146,3904,3756,2006,https://images.gr-assets.com/books/1439942710m/25809756.jpg,https://images.gr-assets.com/books/1439942710s/25809756.jpg
